Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
United States,USA,1999,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,472.75
United States,USA,1998,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,471.9
United States,USA,1997,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,471.05
United States,USA,1996,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,470.2
United States,USA,1995,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,469.35
United States,USA,1994,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,468.5
United States,USA,1993,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,467.65
United States,USA,1992,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,466.8
United States,USA,1991,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,465.95
United States,USA,1990,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,465.1
United States,USA,1989,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,470.35
United States,USA,1988,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,475.6
United States,USA,1987,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,480.85
United States,USA,1986,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,486.1
United States,USA,1985,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,491.35
United States,USA,1984,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,496.6
United States,USA,1983,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,501.85
United States,USA,1982,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,507.1
United States,USA,1981,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,512.35
United States,USA,1980,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,517.6
United States,USA,2021,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.7699117024308
United States,USA,2020,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.7699117024308
United States,USA,2019,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.7699117024308
United States,USA,2018,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.7699117024308
United States,USA,2017,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.7699117024308
United States,USA,2016,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.7699117024308
United States,USA,2015,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.7699117024308
United States,USA,2014,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.5882501568346
United States,USA,2013,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.4065886112385
United States,USA,2012,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.2249270656423
United States,USA,2011,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.0432655200461
United States,USA,2010,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,14.8580553584102
United States,USA,2009,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.2860184528034
United States,USA,2008,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.7104329311569
United States,USA,2007,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.1348474095103
United States,USA,2006,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.5592618878637
United States,USA,2005,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.9836763662172
United States,USA,2004,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.9481902058197
United States,USA,2003,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.9127040454223
United States,USA,2002,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.8772178850248
United States,USA,2001,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.8417317246274
United States,USA,2000,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.8026969481902
United States,USA,1999,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.7760823278921
United States,USA,1998,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.7459190915543
United States,USA,1997,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.7157558552165
United States,USA,1996,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.6855926188786
United States,USA,1995,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.6554293825408
United States,USA,1994,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.625266146203
United States,USA,1993,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.5951029098652
United States,USA,1992,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.5649396735273
United States,USA,1991,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.5347764371895
United States,USA,1990,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.5046132008517
United States,USA,1989,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.6909155429383
United States,USA,1988,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.8772178850248
United States,USA,1987,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,17.0635202271114
United States,USA,1986,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,17.249822569198
United States,USA,1985,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,17.4361249112846
United States,USA,1984,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,17.6224272533712
United States,USA,1983,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,17.8087295954578
United States,USA,1982,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,17.9950319375444
United States,USA,1981,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,18.1813342796309
United States,USA,1980,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,18.3676366217175
United States,USA,2022,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,13.0182571
United States,USA,2021,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,13.01813793
United States,USA,2020,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,11.79026
United States,USA,2019,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.99393
United States,USA,2018,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.9938720224773
United States,USA,2017,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.9938720224773
United States,USA,2016,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.97
United States,USA,2022,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,19.0481796
United States,USA,2021,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,19.04817963
United States,USA,2020,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,37.3732
United States,USA,2019,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,41.05742
United States,USA,2018,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,41.0574077685482
United States,USA,2017,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,41.0574077685482
United States,USA,2016,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,41.08291724
United States,USA,2022,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,15.8833371610815
United States,USA,2021,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,15.8832744740312
United States,USA,2020,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.9458352965842
United States,USA,2019,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,26.3281159177314
United States,USA,2018,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,26.328083601169
United States,USA,2017,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,26.328083601169
United States,USA,2016,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,26.326199718432
United States,USA,2019,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,6
United States,USA,2021,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.948221772701748
United States,USA,2020,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.937167526069329
United States,USA,2019,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.833339957749021
United States,USA,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.898498260790929
United States,USA,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.940362226343714
United States,USA,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.937140437714336
United States,USA,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.02890409132672
United States,USA,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.16824049198161
United States,USA,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.31815003575389
United States,USA,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.14932980065793
United States,USA,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.20055880447177
United States,USA,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.02943688973818
United States,USA,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.960285754997542
United States,USA,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.05300030562235
United States,USA,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.07512389607238
United States,USA,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.00948747512139
United States,USA,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.15050675283148
United States,USA,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.26548334003973
United States,USA,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.1210468251509
United States,USA,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.973712301131986
United States,USA,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.12925705700728
United States,USA,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.1505549143143
United States,USA,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.15124131310291
United States,USA,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.21399707177139
United States,USA,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.33691209333386
United States,USA,2020,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.986829996109009
United States,USA,2019,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.994910001754761
United States,USA,2018,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.994700014591217
United States,USA,2017,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.993629992008209
United States,USA,2016,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.996259987354279
United States,USA,2015,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00507998466492
United States,USA,2014,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00423002243042
United States,USA,2013,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.997099995613098
United States,USA,2005,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00387001037598
United States,USA,1998,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03120994567871
United States,USA,1996,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.993629992008209
United States,USA,1995,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00136005878448
United States,USA,1994,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.991439998149872
United States,USA,1993,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.988919973373413
United States,USA,1991,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.99838000535965
United States,USA,1990,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.997739970684052
United States,USA,1987,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01155996322632
United States,USA,1986,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0229400396347
United States,USA,1985,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02069997787476
United States,USA,1984,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02276003360748
United States,USA,1983,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02068996429443
United States,USA,1982,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03232002258301
United States,USA,1981,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03886997699738
United States,USA,2022,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.743522644043
United States,USA,2021,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,101.091278076172
United States,USA,2020,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.923667907715
United States,USA,2019,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.489051818848
United States,USA,2018,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.092697143555
United States,USA,2017,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.8321990966797
United States,USA,2022,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.3
United States,USA,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.3
United States,USA,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.4
United States,USA,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.5
United States,USA,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.5
United States,USA,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.6
United States,USA,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.7
United States,USA,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.8
United States,USA,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.9
United States,USA,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7
United States,USA,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.1
United States,USA,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.2
United States,USA,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.3
United States,USA,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.5
United States,USA,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.6
United States,USA,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.7
United States,USA,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.9
United States,USA,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8
United States,USA,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.1
United States,USA,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.1
United States,USA,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.2
United States,USA,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.3
United States,USA,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.5
United States,USA,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.6
United States,USA,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.8
United States,USA,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9
United States,USA,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.2
United States,USA,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.5
United States,USA,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.8
United States,USA,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.1
United States,USA,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.5
United States,USA,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.9
United States,USA,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.2
United States,USA,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.6
United States,USA,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.9
United States,USA,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.1
United States,USA,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.4
United States,USA,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.7
United States,USA,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,13
United States,USA,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,13.4
United States,USA,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,13.9
United States,USA,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.4
United States,USA,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15
United States,USA,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.6
United States,USA,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.3
United States,USA,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,17.1
United States,USA,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,17.9
United States,USA,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.8
United States,USA,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.7
United States,USA,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.6
United States,USA,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.5
United States,USA,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.4
United States,USA,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.2
United States,USA,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,24.1
United States,USA,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,24.9
United States,USA,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25.7
United States,USA,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,26.4
United States,USA,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.1
United States,USA,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.7
United States,USA,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,28.3
United States,USA,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,28.9
United States,USA,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.5
United States,USA,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,30.1
United States,USA,2018,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0.4
United States,USA,2016,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,1.4
United States,USA,2014,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0.7
United States,USA,2012,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0.5
United States,USA,2010,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,1
United States,USA,2008,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0.7
United States,USA,2006,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0.7
United States,USA,2004,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,1.3
United States,USA,2002,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0.8
United States,USA,2000,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,1.1
United States,USA,1991,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0.8
United States,USA,2022,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.2
United States,USA,2021,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.2
United States,USA,2020,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.2
United States,USA,2019,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2018,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2017,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.2
United States,USA,2016,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2015,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.2
United States,USA,2014,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.2
United States,USA,2013,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2012,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2011,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2010,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2009,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2008,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2007,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2006,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2005,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2004,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2003,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2002,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,2001,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,2000,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,1999,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,1998,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,1997,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,1996,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,1995,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1994,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1993,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1992,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1991,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1990,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1989,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1988,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1987,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1986,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1985,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1984,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1983,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1982,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,1981,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1980,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1979,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1978,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1977,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1976,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1975,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
